review_id,customer_id,product_id,rating,review_text
REV-000344,CUST-02455,PROD-0035,3,Average product. Does the job but nothing extraordinary.
REV-000345,CUST-01578,PROD-0214,4,Extremely satisfied with this purchase! Highly recommended.
REV-000346,CUST-00091,PROD-0026,3,Average product. Does the job but nothing extraordinary.
REV-000347,CUST-00884,PROD-0238,1,Would not recommend. Cheap materials used.
REV-000348,CUST-00472,PROD-0081,5,Exceeded my expectations! Excellent customer service.
REV-000349,CUST-02160,PROD-0020,4,Great product quality and fast shipping. Will buy again.
REV-000350,CUST-02901,PROD-0094,4,Extremely satisfied with this purchase! Highly recommended.
REV-000351,CUST-01853,PROD-0117,1,Not worth the price. Stopped working after 3 days.
REV-000352,CUST-03221,PROD-0092,2,Item arrived late and damaged. Dissatisfied with quality.
REV-000353,CUST-02533,PROD-0134,4,Great product quality and fast shipping. Will buy again.
REV-000354,CUST-01100,PROD-0156,5,Extremely satisfied with this purchase! Highly recommended.
REV-000355,CUST-00057,PROD-0138,5,Extremely satisfied with this purchase! Highly recommended.
REV-000356,CUST-01666,PROD-0134,2,Would not recommend. Cheap materials used.
REV-000357,CUST-00068,PROD-0190,4,Great product quality and fast shipping. Will buy again.
REV-000358,CUST-02939,PROD-0177,4,Extremely satisfied with this purchase! Highly recommended.
REV-000359,CUST-01943,PROD-0038,4,Extremely satisfied with this purchase! Highly recommended.
REV-000360,CUST-00721,PROD-0124,2,Poor packaging and wrong color sent.
REV-000361,CUST-00482,PROD-0099,4,Extremely satisfied with this purchase! Highly recommended.
REV-000362,CUST-03223,PROD-0125,4,Top notch quality and premium packaging.
REV-000363,CUST-01831,PROD-0220,5,Top notch quality and premium packaging.
REV-000364,CUST-00450,PROD-0110,4,Top notch quality and premium packaging.
REV-000365,CUST-01638,PROD-0186,2,Customer service was slow to respond to my refund query.
REV-000366,CUST-01903,PROD-0076,3,Average product. Does the job but nothing extraordinary.
REV-000367,CUST-00934,PROD-0159,4,Exceeded my expectations! Excellent customer service.
REV-000368,CUST-02185,PROD-0037,4,Top notch quality and premium packaging.
REV-000369,CUST-01529,PROD-0198,4,Exceeded my expectations! Excellent customer service.
REV-000370,CUST-00417,PROD-0125,4,Top notch quality and premium packaging.
REV-000371,CUST-00759,PROD-0144,5,"Very reliable product, works perfectly as described."
REV-000372,CUST-00082,PROD-0004,3,Average product. Does the job but nothing extraordinary.
REV-000373,CUST-02098,PROD-0018,5,"Very reliable product, works perfectly as described."
REV-000374,CUST-03052,PROD-0056,3,Average product. Does the job but nothing extraordinary.
REV-000375,CUST-01061,PROD-0116,3,Average product. Does the job but nothing extraordinary.
REV-000376,CUST-02468,PROD-0216,3,Average product. Does the job but nothing extraordinary.
REV-000377,CUST-01830,PROD-0062,4,Extremely satisfied with this purchase! Highly recommended.
REV-000378,CUST-01322,PROD-0123,3,Average product. Does the job but nothing extraordinary.
REV-000379,CUST-02180,PROD-0091,2,Poor packaging and wrong color sent.
REV-000380,CUST-03021,PROD-0186,4,Extremely satisfied with this purchase! Highly recommended.
REV-000381,CUST-03421,PROD-0121,2,Would not recommend. Cheap materials used.
REV-000382,CUST-01437,PROD-0176,4,Extremely satisfied with this purchase! Highly recommended.
REV-000383,CUST-02592,PROD-0087,4,"Very reliable product, works perfectly as described."
REV-000384,CUST-00845,PROD-0099,5,Great product quality and fast shipping. Will buy again.
REV-000385,CUST-00761,PROD-0135,2,Not worth the price. Stopped working after 3 days.
REV-000386,CUST-01129,PROD-0069,5,Great product quality and fast shipping. Will buy again.
REV-000387,CUST-01212,PROD-0141,2,Customer service was slow to respond to my refund query.
REV-000388,CUST-02697,PROD-0173,5,Exceeded my expectations! Excellent customer service.
REV-000389,CUST-00281,PROD-0045,5,Top notch quality and premium packaging.
REV-000390,CUST-01135,PROD-0118,3,Average product. Does the job but nothing extraordinary.
REV-000391,CUST-01723,PROD-0156,1,Would not recommend. Cheap materials used.
REV-000392,CUST-01996,PROD-0194,2,Item arrived late and damaged. Dissatisfied with quality.
REV-000393,CUST-00559,PROD-0082,3,Average product. Does the job but nothing extraordinary.
REV-000394,CUST-02529,PROD-0066,4,Great product quality and fast shipping. Will buy again.
REV-000395,CUST-02014,PROD-0007,4,Great product quality and fast shipping. Will buy again.
REV-000396,CUST-01778,PROD-0025,4,Exceeded my expectations! Excellent customer service.
REV-000397,CUST-00683,PROD-0080,5,"Very reliable product, works perfectly as described."
REV-000398,CUST-02302,PROD-0034,4,"Very reliable product, works perfectly as described."
REV-000399,CUST-02130,PROD-0164,1,Item arrived late and damaged. Dissatisfied with quality.
REV-000400,CUST-00150,PROD-0014,5,Top notch quality and premium packaging.
REV-000401,CUST-02303,PROD-0143,4,Extremely satisfied with this purchase! Highly recommended.
REV-000402,CUST-00051,PROD-0103,5,"Very reliable product, works perfectly as described."
REV-000403,CUST-02886,PROD-0088,3,Average product. Does the job but nothing extraordinary.
REV-000404,CUST-03179,PROD-0031,3,Average product. Does the job but nothing extraordinary.
REV-000405,CUST-02345,PROD-0201,3,Average product. Does the job but nothing extraordinary.
REV-000406,CUST-01943,PROD-0124,4,Exceeded my expectations! Excellent customer service.
REV-000407,CUST-01492,PROD-0105,3,Average product. Does the job but nothing extraordinary.
REV-000408,CUST-01423,PROD-0232,3,Average product. Does the job but nothing extraordinary.
REV-000409,CUST-02420,PROD-0057,2,Item arrived late and damaged. Dissatisfied with quality.
REV-000410,CUST-03414,PROD-0127,3,Average product. Does the job but nothing extraordinary.
REV-000411,CUST-03061,PROD-0173,4,Extremely satisfied with this purchase! Highly recommended.
REV-000412,CUST-00188,PROD-0053,3,Average product. Does the job but nothing extraordinary.
REV-000413,CUST-00658,PROD-0082,5,Great product quality and fast shipping. Will buy again.
REV-000414,CUST-00509,PROD-0061,4,Top notch quality and premium packaging.
REV-000415,CUST-00059,PROD-0169,4,Top notch quality and premium packaging.
REV-000416,CUST-00145,PROD-0036,5,Great product quality and fast shipping. Will buy again.
REV-000417,CUST-02525,PROD-0233,1,Would not recommend. Cheap materials used.
REV-000418,CUST-03043,PROD-0177,3,Average product. Does the job but nothing extraordinary.
REV-000419,CUST-00210,PROD-0062,3,Average product. Does the job but nothing extraordinary.
REV-000420,CUST-03253,PROD-0155,4,Exceeded my expectations! Excellent customer service.
REV-000421,CUST-00860,PROD-0052,4,Exceeded my expectations! Excellent customer service.
REV-000422,CUST-02226,PROD-0003,4,"Very reliable product, works perfectly as described."
REV-000423,CUST-03285,PROD-0141,1,Customer service was slow to respond to my refund query.
REV-000424,CUST-03069,PROD-0023,5,Extremely satisfied with this purchase! Highly recommended.
REV-000425,CUST-02475,PROD-0234,4,Exceeded my expectations! Excellent customer service.
REV-000426,CUST-01166,PROD-0083,4,Extremely satisfied with this purchase! Highly recommended.
REV-000427,CUST-00641,PROD-0069,3,Average product. Does the job but nothing extraordinary.
REV-000428,CUST-01220,PROD-0242,3,Average product. Does the job but nothing extraordinary.
REV-000429,CUST-01845,PROD-0134,4,"Very reliable product, works perfectly as described."
REV-000430,CUST-00519,PROD-0175,5,"Very reliable product, works perfectly as described."
REV-000431,CUST-03373,PROD-0240,2,Would not recommend. Cheap materials used.
REV-000432,CUST-02639,PROD-0156,5,Exceeded my expectations! Excellent customer service.
REV-000433,CUST-00922,PROD-0091,2,Poor packaging and wrong color sent.
REV-000434,CUST-01604,PROD-0036,4,Great product quality and fast shipping. Will buy again.
REV-000435,CUST-02027,PROD-0242,3,Average product. Does the job but nothing extraordinary.
REV-000436,CUST-00204,PROD-0006,4,Top notch quality and premium packaging.
REV-000437,CUST-03489,PROD-0043,2,Would not recommend. Cheap materials used.
REV-000438,CUST-02844,PROD-0144,1,Poor packaging and wrong color sent.
REV-000439,CUST-00780,PROD-0225,5,Top notch quality and premium packaging.
REV-000440,CUST-01971,PROD-0124,5,Great product quality and fast shipping. Will buy again.
REV-000441,CUST-01111,PROD-0095,4,Top notch quality and premium packaging.
REV-000442,CUST-01446,PROD-0054,4,"Very reliable product, works perfectly as described."
REV-000443,CUST-02492,PROD-0003,1,Would not recommend. Cheap materials used.
REV-000444,CUST-01731,PROD-0025,5,Extremely satisfied with this purchase! Highly recommended.
REV-000445,CUST-01439,PROD-0013,5,Great product quality and fast shipping. Will buy again.
REV-000446,CUST-02991,PROD-0063,5,Top notch quality and premium packaging.
REV-000447,CUST-00545,PROD-0091,3,Average product. Does the job but nothing extraordinary.
REV-000448,CUST-03086,PROD-0057,4,Extremely satisfied with this purchase! Highly recommended.
REV-000449,CUST-03455,PROD-0181,5,Top notch quality and premium packaging.
REV-000450,CUST-01685,PROD-0011,3,Average product. Does the job but nothing extraordinary.
REV-000451,CUST-03288,PROD-0194,5,Extremely satisfied with this purchase! Highly recommended.
REV-000452,CUST-00708,PROD-0189,4,Extremely satisfied with this purchase! Highly recommended.
REV-000453,CUST-00222,PROD-0236,4,Exceeded my expectations! Excellent customer service.
REV-000454,CUST-02522,PROD-0177,3,Average product. Does the job but nothing extraordinary.
REV-000455,CUST-03451,PROD-0142,5,"Very reliable product, works perfectly as described."
REV-000456,CUST-00057,PROD-0140,5,Extremely satisfied with this purchase! Highly recommended.
REV-000457,CUST-00746,PROD-0033,1,Customer service was slow to respond to my refund query.
REV-000458,CUST-01999,PROD-0140,1,Poor packaging and wrong color sent.
REV-000459,CUST-02245,PROD-0010,5,Top notch quality and premium packaging.
REV-000460,CUST-00045,PROD-0038,5,"Very reliable product, works perfectly as described."
REV-000461,CUST-01277,PROD-0021,5,Great product quality and fast shipping. Will buy again.
REV-000462,CUST-01486,PROD-0110,5,"Very reliable product, works perfectly as described."
REV-000463,CUST-01775,PROD-0059,5,Top notch quality and premium packaging.
REV-000464,CUST-02429,PROD-0195,1,Item arrived late and damaged. Dissatisfied with quality.
REV-000465,CUST-02032,PROD-0194,4,Great product quality and fast shipping. Will buy again.
REV-000466,CUST-01429,PROD-0200,4,"Very reliable product, works perfectly as described."
REV-000467,CUST-03367,PROD-0196,5,Top notch quality and premium packaging.
REV-000468,CUST-03064,PROD-0083,5,Extremely satisfied with this purchase! Highly recommended.
REV-000469,CUST-01464,PROD-0225,5,"Very reliable product, works perfectly as described."
REV-000470,CUST-03446,PROD-0240,1,Poor packaging and wrong color sent.
REV-000471,CUST-01002,PROD-0231,1,Item arrived late and damaged. Dissatisfied with quality.
REV-000472,CUST-00706,PROD-0059,5,Exceeded my expectations! Excellent customer service.
REV-000473,CUST-00998,PROD-0079,5,Top notch quality and premium packaging.
REV-000474,CUST-00566,PROD-0189,5,Great product quality and fast shipping. Will buy again.
REV-000475,CUST-00513,PROD-0014,5,Extremely satisfied with this purchase! Highly recommended.
REV-000476,CUST-01524,PROD-0156,5,"Very reliable product, works perfectly as described."
REV-000477,CUST-01879,PROD-0097,4,Top notch quality and premium packaging.
REV-000478,CUST-03028,PROD-0177,2,Not worth the price. Stopped working after 3 days.
REV-000479,CUST-02487,PROD-0166,4,Extremely satisfied with this purchase! Highly recommended.
REV-000480,CUST-01372,PROD-0142,5,Exceeded my expectations! Excellent customer service.
REV-000481,CUST-03077,PROD-0241,3,Average product. Does the job but nothing extraordinary.
REV-000482,CUST-01256,PROD-0083,3,Average product. Does the job but nothing extraordinary.
REV-000483,CUST-01036,PROD-0167,2,Poor packaging and wrong color sent.
REV-000484,CUST-02560,PROD-0217,4,Extremely satisfied with this purchase! Highly recommended.
REV-000485,CUST-00865,PROD-0002,2,Poor packaging and wrong color sent.
REV-000486,CUST-01469,PROD-0051,4,Extremely satisfied with this purchase! Highly recommended.
REV-000487,CUST-01630,PROD-0184,5,Exceeded my expectations! Excellent customer service.
REV-000488,CUST-03391,PROD-0196,5,Great product quality and fast shipping. Will buy again.
REV-000489,CUST-00491,PROD-0014,4,Exceeded my expectations! Excellent customer service.
REV-000490,CUST-02253,PROD-0188,2,Would not recommend. Cheap materials used.
REV-000491,CUST-00019,PROD-0109,5,Exceeded my expectations! Excellent customer service.
REV-000492,CUST-01542,PROD-0144,1,Would not recommend. Cheap materials used.
REV-000493,CUST-03386,PROD-0162,4,Exceeded my expectations! Excellent customer service.
REV-000494,CUST-01631,PROD-0024,4,Exceeded my expectations! Excellent customer service.
REV-000495,CUST-02582,PROD-0003,3,Average product. Does the job but nothing extraordinary.
REV-000496,CUST-00911,PROD-0140,5,Top notch quality and premium packaging.
REV-000497,CUST-02686,PROD-0197,2,Item arrived late and damaged. Dissatisfied with quality.
REV-000498,CUST-00513,PROD-0144,5,"Very reliable product, works perfectly as described."
REV-000499,CUST-00177,PROD-0124,2,Poor packaging and wrong color sent.
REV-000500,CUST-01412,PROD-0149,4,Great product quality and fast shipping. Will buy again.
REV-000501,CUST-02017,PROD-0138,5,Extremely satisfied with this purchase! Highly recommended.
REV-000502,CUST-01983,PROD-0035,3,Average product. Does the job but nothing extraordinary.
REV-000503,CUST-00034,PROD-0161,5,"Very reliable product, works perfectly as described."
REV-000504,CUST-02571,PROD-0119,4,Great product quality and fast shipping. Will buy again.
REV-000505,CUST-01747,PROD-0023,3,Average product. Does the job but nothing extraordinary.
REV-000506,CUST-01766,PROD-0207,4,Top notch quality and premium packaging.
REV-000507,CUST-00465,PROD-0208,1,Poor packaging and wrong color sent.
REV-000508,CUST-02288,PROD-0073,3,Average product. Does the job but nothing extraordinary.
REV-000509,CUST-00183,PROD-0058,3,Average product. Does the job but nothing extraordinary.
REV-000510,CUST-01327,PROD-0059,1,Not worth the price. Stopped working after 3 days.
REV-000511,CUST-03339,PROD-0117,5,"Very reliable product, works perfectly as described."
REV-000512,CUST-00864,PROD-0149,3,Average product. Does the job but nothing extraordinary.
